Hour_End,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
2/21/2018 2:00,"9,373.05","1,047.80","2,467.45",900.83,"11,800.14","2,486.16","4,482.73","1,071.21","33,629.38"
2/21/2018 3:00,"9,147.45","1,029.07","2,492.25",913.83,"11,991.33","2,411.00","4,287.72","1,077.25","33,349.90"
2/21/2018 4:00,"9,019.27","1,007.71","2,508.83",927.24,"12,266.83","2,357.90","4,160.86","1,089.19","33,337.82"
2/21/2018 5:00,"9,091.49","1,041.73","2,547.15",946.38,"12,987.92","2,363.89","4,232.55","1,119.65","34,330.76"
2/21/2018 6:00,"9,619.46","1,127.99","2,628.87","1,001.60","14,324.21","2,493.35","4,640.25","1,191.35","37,027.09"
2/21/2018 7:00,"10,493.81","1,299.18","2,741.77","1,079.37","16,406.11","2,841.69","5,388.69","1,321.14","41,571.76"
2/21/2018 8:00,"10,792.67","1,384.47","2,823.98","1,126.69","17,393.81","2,933.60","5,733.25","1,412.10","43,600.58"
2/21/2018 9:00,"10,972.04","1,418.39","2,836.52","1,150.23","17,343.52","2,922.26","5,788.96","1,439.71","43,871.62"
2/21/2018 10:00,"11,253.97","1,458.56","2,887.43","1,139.93","17,493.39","3,012.58","5,971.74","1,461.99","44,679.60"
2/21/2018 11:00,"11,401.68","1,504.25","2,897.39","1,149.03","17,585.89","3,145.82","6,153.59","1,478.36","45,316.00"
2/21/2018 12:00,"11,395.99","1,493.71","2,893.28","1,151.20","17,627.98","3,284.57","6,311.53","1,515.51","45,673.77"
2/21/2018 13:00,"11,347.97","1,489.35","2,872.50","1,139.74","17,811.47","3,414.83","6,504.53","1,519.49","46,099.88"
2/21/2018 14:00,"11,355.48","1,460.06","2,861.71","1,132.17","18,124.87","3,522.19","6,636.53","1,519.75","46,612.77"
2/21/2018 15:00,"11,269.05","1,438.01","2,829.62","1,117.78","18,214.45","3,578.13","6,804.66","1,520.60","46,772.31"
2/21/2018 16:00,"11,122.47","1,444.08","2,785.27","1,092.54","18,204.31","3,586.43","7,017.52","1,520.89","46,773.51"
2/21/2018 17:00,"11,059.49","1,512.54","2,741.57","1,087.24","18,320.99","3,558.01","7,269.57","1,540.19","47,089.61"
2/21/2018 18:00,"11,006.22","1,613.53","2,750.56","1,085.52","18,534.75","3,453.13","7,574.36","1,570.42","47,588.50"
2/21/2018 19:00,"11,035.73","1,644.09","2,802.87","1,097.54","18,763.62","3,441.60","7,984.69","1,607.80","48,377.95"
2/21/2018 20:00,"11,004.65","1,641.00","2,886.76","1,093.57","18,737.13","3,480.44","8,044.75","1,624.95","48,513.27"
2/21/2018 21:00,"10,794.19","1,619.06","2,899.92","1,074.28","18,397.45","3,425.56","7,914.79","1,615.51","47,740.76"
2/21/2018 22:00,"10,340.82","1,543.87","2,880.05","1,061.47","17,732.75","3,284.15","7,540.01","1,588.08","45,971.21"
2/21/2018 23:00,"9,691.99","1,450.58","2,808.05","1,020.13","16,586.57","3,003.04","7,042.62","1,518.54","43,121.52"
2/22/2018 0:00,"9,117.78","1,371.01","2,745.53",996.32,"15,680.26","2,711.31","6,605.34","1,469.06","40,696.61"
2/22/2018 1:00,"8,803.84","1,238.05","2,739.11",982.26,"15,095.62","2,537.21","6,350.51","1,454.51","39,201.09"
2/22/2018 2:00,"8,677.43","1,212.10","2,728.11",967.56,"14,871.98","2,420.28","6,211.01","1,443.76","38,532.24"
2/22/2018 3:00,"8,590.81","1,209.17","2,728.72",960.67,"14,736.32","2,355.07","6,167.71","1,439.28","38,187.76"
2/22/2018 4:00,"8,568.10","1,216.05","2,726.53",964.99,"14,831.27","2,333.65","6,189.53","1,443.24","38,273.36"
2/22/2018 5:00,"8,761.35","1,257.51","2,747.61",977.7,"15,232.00","2,388.88","6,394.48","1,466.46","39,225.99"
2/22/2018 6:00,"9,301.95","1,392.11","2,770.22","1,006.27","16,250.00","2,554.98","6,949.95","1,515.84","41,741.31"
2/22/2018 7:00,"10,218.19","1,554.83","2,842.18","1,056.79","17,718.73","2,963.61","7,745.62","1,601.35","45,701.31"
2/22/2018 8:00,"10,480.40","1,596.05","2,867.87","1,087.16","18,151.69","3,106.49","8,013.88","1,649.94","46,953.49"
2/22/2018 9:00,"10,613.70","1,596.27","2,856.60","1,097.80","18,019.59","3,095.90","7,937.00","1,655.83","46,872.69"
2/22/2018 10:00,"10,781.13","1,606.21","2,865.15","1,116.15","17,819.58","3,121.64","7,896.57","1,640.12","46,846.55"
2/22/2018 11:00,"10,937.00","1,596.64","2,828.79","1,099.24","17,542.12","3,135.02","7,851.17","1,613.54","46,603.52"
2/22/2018 12:00,"10,994.86","1,558.33","2,799.11","1,091.73","17,246.13","3,108.94","7,725.52","1,572.00","46,096.62"
2/22/2018 13:00,"10,965.50","1,522.89","2,748.80","1,075.30","16,948.39","3,046.77","7,595.15","1,530.09","45,432.87"
2/22/2018 14:00,"11,022.70","1,494.57","2,705.79","1,034.42","16,716.38","3,007.18","7,480.97","1,484.83","44,946.84"
2/22/2018 15:00,"10,980.33","1,456.00","2,652.51",991.68,"16,509.95","2,959.64","7,354.53","1,436.31","44,340.95"
2/22/2018 16:00,"10,954.87","1,432.70","2,607.17",982.36,"16,539.95","2,947.81","7,311.19","1,404.14","44,180.20"
2/22/2018 17:00,"10,938.80","1,482.62","2,595.81",994.78,"16,727.85","2,966.63","7,408.67","1,407.75","44,522.91"
2/22/2018 18:00,"10,950.14","1,522.89","2,590.67",997.13,"16,997.48","2,999.70","7,594.51","1,429.92","45,082.44"
2/22/2018 19:00,"11,213.25","1,591.45","2,656.58","1,022.30","17,326.32","3,173.53","7,902.57","1,470.62","46,356.64"
2/22/2018 20:00,"11,225.27","1,572.53","2,738.96","1,024.74","17,181.94","3,281.19","7,909.56","1,490.35","46,424.52"
2/22/2018 21:00,"11,020.40","1,584.68","2,759.10","1,009.91","16,744.84","3,266.97","7,733.88","1,459.94","45,579.73"
2/22/2018 22:00,"10,617.72","1,510.35","2,723.09",972.15,"15,963.54","3,164.85","7,391.95","1,391.57","43,735.22"
2/22/2018 23:00,"10,073.45","1,426.81","2,685.16",923.29,"14,833.31","2,989.75","6,865.74","1,325.06","41,122.56"
2/23/2018 0:00,"9,462.80","1,327.79","2,615.41",884.61,"13,917.79","2,754.85","6,383.86","1,265.67","38,612.79"
2/23/2018 1:00,"9,011.91","1,247.42","2,583.73",849.04,"13,376.32","2,580.33","6,037.12","1,216.66","36,902.53"
2/23/2018 2:00,"8,783.69","1,231.81","2,565.14",838.59,"13,025.65","2,483.65","5,841.69","1,201.93","35,972.15"
2/23/2018 3:00,"8,663.85","1,174.88","2,567.93",836.62,"12,922.52","2,434.57","5,729.09","1,202.68","35,532.14"
2/23/2018 4:00,"8,588.47","1,216.30","2,551.84",837.41,"12,910.87","2,395.25","5,707.46","1,214.03","35,421.63"
2/23/2018 5:00,"8,754.71","1,166.38","2,563.23",851.9,"13,294.29","2,419.88","5,828.25","1,244.71","36,123.36"
2/23/2018 6:00,"9,312.44","1,286.14","2,602.92",890.46,"14,185.05","2,561.73","6,240.32","1,294.38","38,373.44"
2/23/2018 7:00,"10,102.40","1,455.51","2,663.77",951.69,"15,408.13","2,875.61","6,832.82","1,380.31","41,670.25"
2/23/2018 8:00,"10,281.24","1,463.24","2,701.86",976.6,"15,901.74","2,940.46","7,013.91","1,409.25","42,688.29"
2/23/2018 9:00,"10,348.51","1,487.50","2,669.05",988.22,"15,703.31","2,902.85","6,835.99","1,384.08","42,319.49"
2/23/2018 10:00,"10,633.52","1,451.26","2,659.71",999.25,"15,619.80","2,924.69","6,738.44","1,372.38","42,399.05"
2/23/2018 11:00,"10,966.73","1,447.30","2,635.44",999.76,"15,482.06","2,941.82","6,612.19","1,371.68","42,456.98"
2/23/2018 12:00,"11,224.51","1,387.57","2,593.72",990.25,"15,172.48","2,943.34","6,435.10","1,357.38","42,104.34"
2/23/2018 13:00,"11,460.85","1,354.44","2,547.57",965.51,"14,692.16","2,949.22","6,247.67","1,336.05","41,553.48"
2/23/2018 14:00,"11,738.40","1,342.64","2,529.08",955.92,"14,197.63","3,011.51","6,068.49","1,309.37","41,153.03"
2/23/2018 15:00,"11,932.28","1,280.79","2,508.88",942.42,"13,873.90","3,082.50","5,952.36","1,281.01","40,854.14"
2/23/2018 16:00,"12,000.58","1,280.17","2,497.52",928.79,"13,649.21","3,130.16","5,874.95","1,267.45","40,628.83"
2/23/2018 17:00,"11,953.83","1,306.16","2,480.53",925.04,"13,693.98","3,170.47","5,843.36","1,262.75","40,636.12"
2/23/2018 18:00,"11,730.16","1,309.67","2,446.85",918.95,"13,906.95","3,120.70","5,890.38","1,255.13","40,578.79"
2/23/2018 19:00,"11,672.87","1,343.06","2,455.58",929.77,"14,193.09","3,125.92","6,019.48","1,268.47","41,008.24"
2/23/2018 20:00,"11,581.83","1,342.95","2,504.74",922.45,"14,024.81","3,160.33","5,984.76","1,281.15","40,803.03"
2/23/2018 21:00,"11,356.97","1,318.71","2,497.70",905.48,"13,760.86","3,105.36","5,819.25","1,252.54","40,016.87"
2/23/2018 22:00,"11,120.04","1,281.33","2,499.54",882.45,"13,368.83","3,040.49","5,601.71","1,218.53","39,012.93"
2/23/2018 23:00,"10,680.63","1,212.02","2,471.62",842.38,"12,694.14","2,923.25","5,311.47","1,162.66","37,298.17"
2/24/2018 0:00,"10,172.92","1,130.80","2,430.44",811.21,"11,974.36","2,768.10","4,980.91","1,109.77","35,378.51"
2/24/2018 1:00,"9,728.73","1,097.65","2,421.22",795.69,"11,432.76","2,619.45","4,675.70","1,061.98","33,833.19"
2/24/2018 2:00,"9,415.22","1,045.12","2,407.15",782.32,"11,100.62","2,494.53","4,446.07","1,038.65","32,729.68"
2/24/2018 3:00,"9,213.03","1,020.31","2,387.36",778.23,"10,878.79","2,408.64","4,284.00","1,033.56","32,003.93"
2/24/2018 4:00,"9,057.82","1,011.32","2,399.46",770.59,"10,803.79","2,341.20","4,220.69","1,027.24","31,632.11"
2/24/2018 5:00,"9,031.13","1,020.13","2,422.79",774.81,"10,895.02","2,333.65","4,212.54","1,032.23","31,722.30"
2/24/2018 6:00,"9,186.19","1,022.73","2,452.86",794.61,"11,240.55","2,379.74","4,324.30","1,059.04","32,460.03"
2/24/2018 7:00,"9,448.66","1,076.09","2,493.04",818.56,"11,758.73","2,465.13","4,531.06","1,089.94","33,681.22"
2/24/2018 8:00,"9,676.65","1,115.21","2,508.30",842.8,"12,189.50","2,538.47","4,798.74","1,116.26","34,785.94"
2/24/2018 9:00,"10,201.82","1,166.52","2,506.97",862.94,"12,370.62","2,723.04","5,124.00","1,133.47","36,089.39"
2/24/2018 10:00,"10,711.90","1,226.17","2,509.70",870.13,"12,557.04","2,929.22","5,412.51","1,132.53","37,349.22"
2/24/2018 11:00,"11,227.46","1,235.06","2,506.48",874.51,"12,684.82","3,107.04","5,609.94","1,112.49","38,357.80"
2/24/2018 12:00,"11,659.75","1,215.30","2,497.18",855.78,"12,752.52","3,257.96","5,685.25","1,096.48","39,020.22"
2/24/2018 13:00,"11,859.73","1,223.17","2,477.71",817.14,"12,656.36","3,333.40","5,674.84","1,078.57","39,120.91"
2/24/2018 14:00,"11,879.78","1,221.65","2,464.64",783.14,"11,998.81","3,414.11","5,596.56","1,053.31","38,412.01"
2/24/2018 15:00,"11,746.78","1,225.63","2,449.87",750.57,"11,384.79","3,476.64","5,549.95","1,034.44","37,618.65"
2/24/2018 16:00,"11,550.95","1,237.29","2,429.08",728.73,"10,998.95","3,463.56","5,546.50","1,028.26","36,983.33"
2/24/2018 17:00,"11,373.81","1,240.50","2,428.09",718.8,"10,799.07","3,407.69","5,551.82","1,028.00","36,547.77"
2/24/2018 18:00,"11,284.19","1,243.24","2,428.19",723.61,"10,889.90","3,296.83","5,618.48","1,029.39","36,513.85"
2/24/2018 19:00,"11,381.90","1,296.72","2,429.99",751.51,"11,344.86","3,274.35","5,795.30","1,049.26","37,323.89"
2/24/2018 20:00,"11,362.95","1,288.75","2,497.51",776.26,"11,659.92","3,289.53","5,877.52","1,098.29","37,850.73"
2/24/2018 21:00,"11,176.62","1,271.55","2,516.39",777.18,"11,611.16","3,183.04","5,727.90","1,096.61","37,360.43"
2/24/2018 22:00,"10,957.99","1,227.95","2,518.12",774.83,"11,460.37","3,084.90","5,493.84","1,056.82","36,574.83"
2/24/2018 23:00,"10,570.21","1,168.79","2,513.79",756.01,"11,190.33","2,961.83","5,203.77","1,026.10","35,390.84"
2/25/2018 0:00,"9,971.23","1,102.36","2,505.75",739.74,"10,764.91","2,791.45","4,833.94",992.9,"33,702.27"
2/25/2018 1:00,"9,539.73","1,051.46","2,496.31",735.6,"10,496.47","2,616.55","4,498.71","1,005.02","32,439.86"
2/25/2018 2:00,"9,196.17","1,019.53","2,509.80",737.24,"10,370.20","2,481.44","4,228.43","1,014.09","31,556.91"
2/25/2018 3:00,"8,887.48","1,001.50","2,508.63",743.81,"10,336.68","2,371.81","4,110.32","1,025.82","30,986.05"
2/25/2018 4:00,"8,587.55","1,000.40","2,512.95",758.25,"10,433.31","2,311.19","4,039.50","1,046.45","30,689.60"
2/25/2018 5:00,"8,336.39","1,011.14","2,522.56",768.54,"10,704.93","2,291.31","4,027.56","1,061.57","30,723.99"
2/25/2018 6:00,"8,197.18","1,039.54","2,549.69",795.11,"11,143.06","2,297.37","4,111.07","1,083.71","31,216.73"
2/25/2018 7:00,"8,335.38","1,080.08","2,581.64",829.31,"11,773.71","2,341.02","4,282.05","1,119.95","32,343.13"
2/25/2018 8:00,"8,450.97","1,133.88","2,588.02",859.38,"12,245.00","2,384.82","4,530.00","1,165.51","33,357.58"
2/25/2018 9:00,"8,824.83","1,182.03","2,564.12",861.62,"12,446.43","2,548.97","4,820.40","1,186.75","34,435.14"
2/25/2018 10:00,"9,243.51","1,179.45","2,524.06",829.89,"12,295.10","2,730.37","5,047.45","1,162.03","35,011.85"
2/25/2018 11:00,"9,540.38","1,206.57","2,492.25",782.01,"11,873.17","2,836.89","5,198.19","1,111.89","35,041.35"
2/25/2018 12:00,"9,721.73","1,233.08","2,473.55",748.66,"11,404.99","2,938.84","5,277.19","1,065.56","34,863.60"
2/25/2018 13:00,"9,806.63","1,246.11","2,447.80",719.33,"11,000.68","3,042.48","5,299.62","1,052.25","34,614.90"
2/25/2018 14:00,"9,830.66","1,246.36","2,428.82",697.49,"10,652.58","3,119.06","5,225.98","1,027.20","34,228.14"
2/25/2018 15:00,"9,845.97","1,237.62","2,411.09",682.97,"10,397.31","3,192.87","5,186.48","1,018.66","33,972.96"
2/25/2018 16:00,"9,881.62","1,235.74","2,412.39",675.35,"10,237.76","3,243.96","5,229.96","1,018.35","33,935.13"
2/25/2018 17:00,"9,948.66","1,250.06","2,412.48",677.56,"10,257.91","3,259.44","5,299.98","1,027.39","34,133.49"
2/25/2018 18:00,"10,079.43","1,275.15","2,418.81",693.01,"10,517.53","3,247.54","5,434.72","1,040.50","34,706.69"
2/25/2018 19:00,"10,326.77","1,357.78","2,418.84",725.39,"11,168.61","3,238.81","5,714.39","1,069.93","36,020.53"
2/25/2018 20:00,"10,380.84","1,388.29","2,483.94",748.43,"11,689.20","3,332.72","5,986.26","1,112.11","37,121.78"
2/25/2018 21:00,"10,206.31","1,410.07","2,494.41",745.5,"11,615.16","3,262.81","5,873.95","1,096.87","36,705.08"
2/25/2018 22:00,"9,876.61","1,352.88","2,483.10",731.77,"11,328.71","3,146.78","5,640.08","1,067.20","35,627.13"
2/25/2018 23:00,"9,349.12","1,278.50","2,450.02",704.72,"10,696.31","2,947.37","5,238.87","1,023.50","33,688.42"
2/26/2018 0:00,"8,775.06","1,203.89","2,409.90",676.24,"10,004.76","2,669.29","4,820.24","1,002.36","31,561.74"
2/26/2018 1:00,"8,384.69","1,156.27","2,427.12",667.93,"9,684.30","2,412.27","4,525.68",963.36,"30,221.62"
2/26/2018 2:00,"8,153.98","1,141.16","2,431.22",670.18,"9,552.92","2,257.34","4,358.19",959.46,"29,524.45"
2/26/2018 3:00,"8,050.02","1,138.87","2,437.86",681.95,"9,581.33","2,179.38","4,333.11",970.44,"29,372.96"
2/26/2018 4:00,"8,065.15","1,141.42","2,464.39",701,"9,815.04","2,120.26","4,369.37",994.08,"29,670.71"
2/26/2018 5:00,"8,293.64","1,104.61","2,509.21",727.14,"10,385.25","2,137.17","4,557.22","1,035.75","30,749.99"
2/26/2018 6:00,"8,902.54","1,210.81","2,586.10",784.29,"11,551.52","2,298.55","5,114.69","1,123.63","33,572.12"
2/26/2018 7:00,"9,779.91","1,387.31","2,698.70",867.66,"13,208.75","2,635.81","5,920.60","1,276.08","37,774.82"
2/26/2018 8:00,"10,053.20","1,438.57","2,730.60",895.63,"13,714.87","2,733.73","6,160.04","1,342.47","39,069.10"
2/26/2018 9:00,"10,190.20","1,400.63","2,669.88",863.65,"13,322.38","2,714.54","6,030.14","1,288.25","38,479.67"
2/26/2018 10:00,"10,364.56","1,442.67","2,605.47",826.35,"13,060.73","2,772.50","5,882.32","1,222.84","38,177.42"
2/26/2018 11:00,"10,467.53","1,416.94","2,555.90",796.77,"12,832.19","2,819.94","5,688.63","1,156.60","37,734.49"
2/26/2018 12:00,"10,471.54","1,371.73","2,513.50",770.19,"12,332.78","2,847.56","5,607.50","1,113.12","37,027.92"
2/26/2018 13:00,"10,449.21","1,337.64","2,481.63",750.19,"11,792.99","2,855.41","5,510.81","1,077.70","36,255.57"
2/26/2018 14:00,"10,549.23","1,309.06","2,471.94",740.59,"11,425.73","2,861.62","5,473.91","1,059.91","35,891.99"
2/26/2018 15:00,"10,605.22","1,319.11","2,472.56",730.07,"11,189.46","2,852.65","5,465.77","1,057.16","35,691.99"
2/26/2018 16:00,"10,664.83","1,279.20","2,476.69",724.39,"11,045.90","2,853.49","5,486.02","1,055.32","35,585.84"
2/26/2018 17:00,"10,668.05","1,285.68","2,477.01",725.82,"11,064.60","2,881.13","5,553.63","1,063.40","35,719.32"
2/26/2018 18:00,"10,586.55","1,291.68","2,466.62",728,"11,236.92","2,894.02","5,643.47","1,062.78","35,910.04"
2/26/2018 19:00,"10,810.34","1,354.29","2,477.58",759.92,"11,853.14","3,001.23","5,960.67","1,098.89","37,316.06"
2/26/2018 20:00,"10,948.26","1,398.42","2,551.20",787.98,"12,294.47","3,112.16","6,134.89","1,143.25","38,370.63"
2/26/2018 21:00,"10,752.99","1,377.38","2,562.25",785.35,"12,173.42","3,097.12","6,015.64","1,136.95","37,901.10"
2/26/2018 22:00,"10,360.12","1,339.10","2,535.45",765.15,"11,771.43","3,005.27","5,703.81","1,105.55","36,585.90"
2/26/2018 23:00,"9,724.35","1,261.43","2,491.45",729.12,"11,042.43","2,814.51","5,207.46","1,051.27","34,322.01"
2/27/2018 0:00,"9,070.73","1,172.56","2,431.42",694.83,"10,220.81","2,560.35","4,769.87",994.32,"31,914.88"
2/27/2018 1:00,"8,693.58","1,126.14","2,380.45",672.59,"9,685.34","2,381.14","4,440.58",939.95,"30,319.75"
2/27/2018 2:00,"8,454.50","1,104.15","2,362.23",669.18,"9,407.53","2,276.50","4,250.19",920.08,"29,444.36"
2/27/2018 3:00,"8,330.57","1,080.47","2,355.62",670.28,"9,441.69","2,221.23","4,167.84",913.12,"29,180.83"
2/27/2018 4:00,"8,308.27","1,094.81","2,358.88",681.64,"9,565.62","2,201.58","4,151.93",919.11,"29,281.85"
2/27/2018 5:00,"8,484.92","1,124.35","2,374.57",694.11,"9,903.85","2,229.53","4,257.81",929,"29,998.12"
2/27/2018 6:00,"9,080.33","1,203.35","2,424.85",738.6,"10,832.24","2,374.35","4,660.00",972.78,"32,286.50"
2/27/2018 7:00,"9,964.67","1,288.22","2,504.98",804.58,"12,274.85","2,723.26","5,352.55","1,067.83","35,980.95"
2/27/2018 8:00,"10,222.81","1,314.55","2,525.79",815.67,"12,659.58","2,810.06","5,630.20","1,107.01","37,085.68"
2/27/2018 9:00,"10,360.97","1,367.29","2,489.06",808.45,"12,439.54","2,829.27","5,676.22","1,089.13","37,059.94"
2/27/2018 10:00,"10,624.34","1,337.05","2,473.96",802.76,"12,353.17","2,948.05","5,736.09","1,095.67","37,371.09"
2/27/2018 11:00,"10,872.74","1,355.32","2,463.16",797.97,"12,334.42","3,084.41","5,791.31","1,095.03","37,794.36"
2/27/2018 12:00,"11,127.22","1,357.84","2,470.73",787.24,"12,259.27","3,216.00","5,859.31","1,089.52","38,167.13"
2/27/2018 13:00,"11,368.24","1,352.78","2,436.05",771.43,"12,144.01","3,349.69","5,880.53","1,084.19","38,386.92"
2/27/2018 14:00,"11,666.78","1,357.24","2,461.64",769.22,"12,084.34","3,484.79","5,895.03","1,072.85","38,791.89"
2/27/2018 15:00,"11,880.04","1,360.98","2,476.98",759.07,"11,938.66","3,586.47","5,895.57","1,064.45","38,962.23"
2/27/2018 16:00,"11,997.47","1,355.55","2,484.78",750.91,"11,822.55","3,639.81","5,941.13","1,053.61","39,045.81"
2/27/2018 17:00,"11,996.02","1,342.06","2,490.87",764.42,"11,882.40","3,652.53","5,967.79","1,062.07","39,158.16"
2/27/2018 18:00,"11,791.80","1,364.06","2,486.66",776.42,"12,143.95","3,539.39","6,082.69","1,062.70","39,247.66"
2/27/2018 19:00,"11,926.24","1,426.04","2,502.43",796.66,"12,486.72","3,506.79","6,369.23","1,097.16","40,111.27"
2/27/2018 20:00,"12,047.59","1,451.91","2,555.58",803.36,"12,592.11","3,569.51","6,525.41","1,137.67","40,683.14"
2/27/2018 21:00,"11,838.67","1,414.36","2,556.12",787.94,"12,293.75","3,498.21","6,370.30","1,120.07","39,879.43"
2/27/2018 22:00,"11,437.57","1,355.80","2,507.31",755.61,"11,681.50","3,365.54","6,061.35","1,083.73","38,248.42"
2/27/2018 23:00,"10,818.71","1,268.36","2,450.07",709.88,"10,761.28","3,137.10","5,549.08","1,025.35","35,719.83"
2/28/2018 0:00,"10,162.39","1,173.38","2,380.24",669.2,"9,846.66","2,853.09","5,037.82",967.87,"33,090.66"
2/28/2018 1:00,"9,565.49","1,122.98","2,321.81",647.6,"9,312.41","2,621.65","4,666.23",920.17,"31,178.35"
2/28/2018 2:00,"9,249.96","1,076.82","2,299.06",628.86,"8,988.88","2,486.28","4,467.51",896.95,"30,094.32"
2/28/2018 3:00,"9,043.32","1,057.90","2,285.09",621.81,"8,833.63","2,397.56","4,337.96",884.2,"29,461.47"
2/28/2018 4:00,"8,987.57","1,031.18","2,267.56",620.82,"8,815.28","2,352.83","4,277.20",876.77,"29,229.21"
2/28/2018 5:00,"9,104.66","1,044.15","2,273.81",636.63,"9,051.89","2,344.39","4,331.57",886.66,"29,673.76"
2/28/2018 6:00,"9,621.04","1,120.57","2,309.66",665.51,"9,808.42","2,453.54","4,683.34",920.36,"31,582.43"
2/28/2018 7:00,"10,467.31","1,243.97","2,384.50",722.87,"11,111.67","2,784.22","5,325.53","1,012.78","35,052.85"
2/28/2018 8:00,"10,614.56","1,255.45","2,414.30",740.95,"11,670.58","2,851.00","5,606.58","1,053.70","36,207.13"
2/28/2018 9:00,"10,937.30","1,262.89","2,415.24",745.66,"11,662.90","2,885.81","5,637.66","1,052.17","36,599.64"
2/28/2018 10:00,"11,441.24","1,349.88","2,443.01",751.56,"11,767.27","3,029.15","5,746.45","1,059.61","37,588.16"
2/28/2018 11:00,"12,059.00","1,380.38","2,461.86",756.57,"11,806.80","3,233.00","5,855.95","1,077.11","38,630.66"
2/28/2018 12:00,"12,490.12","1,412.70","2,471.73",755.66,"11,819.20","3,416.62","5,960.22","1,084.03","39,410.28"
2/28/2018 13:00,"12,802.65","1,415.25","2,462.62",743.28,"11,850.61","3,560.82","6,063.13","1,090.59","39,988.95"
2/28/2018 14:00,"13,111.25","1,434.27","2,465.13",736.08,"11,773.01","3,715.67","6,236.88","1,090.40","40,562.68"
2/28/2018 15:00,"13,199.54","1,438.26","2,467.79",730.07,"11,664.02","3,828.52","6,421.18","1,094.16","40,843.53"
2/28/2018 16:00,"13,177.01","1,432.62","2,471.53",721.16,"11,579.34","3,871.53","6,531.30","1,094.72","40,879.20"
2/28/2018 17:00,"12,992.79","1,431.77","2,461.10",726.28,"11,685.52","3,858.75","6,609.73","1,096.29","40,862.25"
